resolved_date,issue_id,resolution,description,priority,assignee,assignee_username,created_date,summary,status,mapped_type,type
2016-03-15T05:52:34.000-0400,DROOLS-1074,Done," had to touch little bit the Kie-Spring to get the resources correctly. This is the only class I had to touch:

https://gist.github.com/dvirgiln/0f65d184c2004127b1db#file-gistfile1-txt-L90-L95


 getClass().getResource(""/"") is failing on EAP, it returns null

This code needs to get the path of the kie-spring.jar. This is the only way I found to get the containing jar path.

This code is working. Maybe you know another way.

            ClassLoader cl = getClass().getClassLoader();
            URL url = getClass().getProtectionDomain().getCodeSource().getLocation();
            configFilePath = url.getPath();
            if (configFilePath.endsWith(""!/"")) {
                configFilePath = configFilePath.substring(0, configFilePath.length() - 2);
            }",Major,Petr Široký,,2016-02-29T13:15:11.000-0500,Kie-spring read resources on EAP not working,Resolved,bug,Bug
2016-03-10T06:24:31.000-0500,DROOLS-1080,Done,"Without kie-ci in the classpath, ClassLoader.getResources("""") it works properly, but with it, it doesn't.",Critical,Mario Fusco,,2016-03-04T04:32:49.000-0500,"ProjectClassLoader.getResources("""") with kie-ci does not return all valid urls",Resolved,bug,Bug
2016-03-15T05:53:14.000-0400,DROOLS-1085,Done,"On the jbpm-distro for eap it is not included the kie-spring library. Also it is required to  include all the spring 3 dependencies, that are not provided by default on EAP.

On EAP on the fuse layer it is provided spring 4. So the idea is to provide the spring 3 libraries as another slot. This development has been already tested and done in this branch:

https://github.com/dvirgiln/fuse-bxms-integ/tree/ENTESB-5033-2/release/eap/extra-modules

The idea is that this extra modules can be included/assembled as part of the current jbpm-eap-distro.zip.

",Major,Petr Široký,,2016-03-08T10:58:16.000-0500,Include kie-spring and its dependencies in the jbpm-eap-distro.zip,Resolved,bug,Bug
2016-03-11T03:23:29.000-0500,DROOLS-1082,Done,"In the presence of a class heirarchy, the {{ClassAwareObjectStore}} doesn't properly manage the relationships between {{SingleClassStores}} - specifically, it can become permanently corrupt if the following order of events occurs:

* Insert object of type {{BaseClass}}
* Query for objects of type {{SubClass}}
** Note that it's important this query is fully evaluated (e.g. copy it into a list)
* Insert object of type {{SubClass}}

Subsequent queries for objects of type {{BaseClass}} will _not_ return objects of type {{SubClass}}. If the intervening query for {{SubClass}} is left out, they would.

The problem's in {{ClassAwareObjectStore#getOrCreateConcreteClass}}, where it tries to concretize an existing (non-concrete) store. It should go through the same ""linking"" process that gets done in the {{existingStore == null}} case (and half of which is done already in {{#getOrCreateClassStore}}).

",Major,Mario Fusco,,2016-03-07T15:27:27.000-0500,Querying for objects before any have been inserted prevents Class Aware Object Store from working properly,Resolved,bug,Bug
2015-08-05T05:00:16.000-0400,DROOLS-871,Done,"The {{kie-internal}} module has a dependency on MVEL. This jira is for the task of removing that dependency from {{kie-internal}}. 

The problem is that the MVEL dependency ({{org.mvel:mvel2}}) is nearly 1MB large! 

This means that the dependency tree grows by 1MB everywhere where {{kie-internal}} is used, among others: {{kie-remote-client}}, which has the explicit goal of being as small a dependency as possible, given that it's meant to be used as a lightweight client jar. ",Major,Mario Fusco,,2015-08-04T04:59:52.000-0400,Remove the MVEL dependency from kie-internal,Resolved,bug,Bug
2014-09-01T13:49:56.000-0400,DROOLS-589,Done,"Reproducer:

{code}
    @Test
    public void testRemoveWithDuplicatedCondition() {
        String packageName = ""test_same_condition_pk"" ;
        String rule = ""package "" + packageName + "";"" +
                      ""rule 'test_same_condition' \n"" +
                      ""when \n"" +
                      "" String(this == \""1\"") \n"" +
                      "" String(this == \""1\"") \n"" +
                      ""then \n"" +
                      ""System.out.println('test same condition rule'); \n""+
                      ""end"";
        KnowledgeBuilder kbuilder = KnowledgeBuilderFactory.newKnowledgeBuilder();
        kbuilder.add( ResourceFactory.newByteArrayResource( rule.getBytes() ), ResourceType.DRL );
        if ( kbuilder.hasErrors() ) {
            fail( kbuilder.getErrors().toString() );
        }
        KnowledgeBase kbase = KnowledgeBaseFactory.newKnowledgeBase();
        kbase.addKnowledgePackages( kbuilder.getKnowledgePackages() );
        kbase.removeKnowledgePackage(packageName);
    }
{code}",Major,Mario Fusco,,2014-09-01T13:45:55.000-0400,Removing a rule with a join node having the same alpha node as both right and left input causes an Exception,Resolved,bug,Bug
2014-09-02T22:26:11.000-0400,DROOLS-586,Done,"Hello guys,
we found some contradiction between actual Drools behavior,
We use the following Rule:
import drools.test.Event;

dialect ""mvel""
declare Event
@role(event)
@expires(10s)
end

rule ""ExampleRule""
when
( $a : Event(name == ""event a"") ) and
( $b : Event((name == ""event b"") && (this after [1ms, 15s] $a)) )
then
    System.out.println(""bingo!"");
end

In the code above Drools should wait for the second event when the first event came. But it turns out that Drools doesn't wait for the second event because of @expires tag. The value in this tag is less than this after value.
According to documentation
""The engine will make this analysis for the whole rulebase and find the offset for every event type. Whenever an implicit expiration offset clashes with the explicit expiration offset, then engine will use the greater of the two.""
but it is not calculating maximal expiration offset. Also we are using STREAM mode.
Could you please clarify the situation?",Critical,Edson Tirelli,,2014-08-29T06:15:08.000-0400,Drools doesn't calculate maximum expiration time properly,Closed,bug,Bug
2015-07-16T06:56:28.000-0400,DROOLS-849,Done,"I am trying to get a small app of the ground which loads a number of KieModules from jar files. I found that in cases where the jar contains a file in the jar's root directory a SIOOBE is raised as follows:

I have run into what may be the same issue trying to get a small application up with a separate jar for my module. The NPE I found was thrown as follows:
Exception in thread ""main"" java.lang.StringIndexOutOfBoundsException: String index out of range: -1
	at java.lang.String.substring(String.java:1911)
	at org.drools.compiler.compiler.io.memory.MemoryFileSystem.readFromJar(MemoryFileSystem.java:457)
	at org.drools.compiler.kie.builder.impl.KieServicesImpl.newKieBuilder(KieServicesImpl.java:105)
	at com.siemens.systematics.configurator.ConfiguratorMain.loadModule(ConfiguratorMain.java:59)
	at com.siemens.systematics.configurator.ConfiguratorMain.loadModules(ConfiguratorMain.java:54)
	at com.siemens.systematics.configurator.ConfiguratorMain.main(ConfiguratorMain.java:32)

This is caused by entry.getName().lastIndexOf('/') returning -1 for (in my case) a name of ""rules.drl"". The module itself was created using the 6.2.0Final maven archetype so it seems like this should be a common occurrence. I did find one users' report of this issue on a forum from 2013.

A workaround appears to be just to ensure that the rules.drl file is not in the root directory.",Major,Mario Fusco,,2015-07-16T04:51:09.000-0400,StringIndexOutOfBoundsException in readFromJar,Resolved,bug,Bug
2016-07-28T10:06:49.000-0400,DROOLS-1241,Done,"If incremental compilation adds a brand new drl that tries to use a type as an event and that type has been indeed declared as an event but in a different unchanged drl, the builder is no longer able to recognize the type as an event thus causing a compilation error.",Major,Mario Fusco,,2016-07-28T09:09:58.000-0400,Incremental compilation doesn't recognize an event if the event declaration is in an unchanged drl,Resolved,bug,Bug
2016-08-02T08:35:26.000-0400,DROOLS-1243,Done,"A rule like this

{code:java}
global java.util.List list;
rule R when
  $theFrom : Double() from accumulate(MyPerson( $val : age ); 
                                          sum( $val ) )
then
  list.add($theFrom);
end
{code}

works fine but if modified like:

{code:java}
import java.math.BigDecimal;
global java.util.List list;
rule R when
  $theFrom : BigDecimal() from accumulate(MyPerson( $val : age ); 
                                          sum( $val ) )
then
  list.add($theFrom);
end
{code}

then it breaks at runtime, with {{ClassCastException}}.

Suggested correct behavior:
{quote}it should either raise a compilation error (if it is a typed function, like sum()) or just fail to match at runtime, as BigDecimal() does not match the result of sum(){quote}

full stack trace for reference:

{code:java}
Exception executing consequence for rule ""R"" in defaultpkg: java.lang.ClassCastException: java.lang.Double cannot be cast to java.math.BigDecimal
	at org.drools.core.runtime.rule.impl.DefaultConsequenceExceptionHandler.handleException(DefaultConsequenceExceptionHandler.java:39)
	at org.drools.core.common.DefaultAgenda.fireActivation(DefaultAgenda.java:1110)
	at org.drools.core.phreak.RuleExecutor.fire(RuleExecutor.java:121)
	at org.drools.core.phreak.RuleExecutor.evaluateNetworkAndFire(RuleExecutor.java:74)
	at org.drools.core.common.DefaultAgenda.fireNextItem(DefaultAgenda.java:1017)
	at org.drools.core.common.DefaultAgenda.fireLoop(DefaultAgenda.java:1360)
	at org.drools.core.common.DefaultAgenda.fireAllRules(DefaultAgenda.java:1298)
	at org.drools.core.impl.StatefulKnowledgeSessionImpl.internalFireAllRules(StatefulKnowledgeSessionImpl.java:1353)
	at org.drools.core.impl.StatefulKnowledgeSessionImpl.fireAllRules(StatefulKnowledgeSessionImpl.java:1344)
	at org.drools.core.impl.StatefulKnowledgeSessionImpl.fireAllRules(StatefulKnowledgeSessionImpl.java:1325)
	at org.drools.compiler.integrationtests.AccumulateTest.testCCEAtRuntimeFromAccumulate(AccumulateTest.java:3116)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:498)
	at org.junit.runners.model.FrameworkMethod$1.runReflectiveCall(FrameworkMethod.java:50)
	at org.junit.internal.runners.model.ReflectiveCallable.run(ReflectiveCallable.java:12)
	at org.junit.runners.model.FrameworkMethod.invokeExplosively(FrameworkMethod.java:47)
	at org.junit.internal.runners.statements.InvokeMethod.evaluate(InvokeMethod.java:17)
	at org.junit.runners.ParentRunner.runLeaf(ParentRunner.java:325)
	at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:78)
	at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:57)
	at org.junit.runners.ParentRunner$3.run(ParentRunner.java:290)
	at org.junit.runners.ParentRunner$1.schedule(ParentRunner.java:71)
	at org.junit.runners.ParentRunner.runChildren(ParentRunner.java:288)
	at org.junit.runners.ParentRunner.access$000(ParentRunner.java:58)
	at org.junit.runners.ParentRunner$2.evaluate(ParentRunner.java:268)
	at org.junit.runners.ParentRunner.run(ParentRunner.java:363)
	at org.eclipse.jdt.internal.junit4.runner.JUnit4TestReference.run(JUnit4TestReference.java:86)
	at org.eclipse.jdt.internal.junit.runner.TestExecution.run(TestExecution.java:38)
	at org.eclipse.jdt.internal.junit.runner.RemoteTestRunner.runTests(RemoteTestRunner.java:459)
	at org.eclipse.jdt.internal.junit.runner.RemoteTestRunner.runTests(RemoteTestRunner.java:678)
	at org.eclipse.jdt.internal.junit.runner.RemoteTestRunner.run(RemoteTestRunner.java:382)
	at org.eclipse.jdt.internal.junit.runner.RemoteTestRunner.main(RemoteTestRunner.java:192)
Caused by: java.lang.ClassCastException: java.lang.Double cannot be cast to java.math.BigDecimal
	at defaultpkg.Rule_R880096074DefaultConsequenceInvokerGenerated.evaluate(Unknown Source)
	at defaultpkg.Rule_R880096074DefaultConsequenceInvoker.evaluate(Unknown Source)
	at org.drools.core.common.DefaultAgenda.fireActivation(DefaultAgenda.java:1099)
	... 32 more
{code}

Will submit test case for reproducing the error.",Minor,Mario Fusco,,2016-07-29T11:30:24.000-0400,"ClassCastException at runtime when trying to match ""from"" and a built-in accumulate function.",Resolved,bug,Bug
2014-08-14T08:17:52.000-0400,DROOLS-574,Done,"This is an exercise for ""group by"" words.

Consider the following pattern for realizing a ""group by"" by means of from/accumulate/count : the goal is to count Messages which starts with preferred keyword, if the count for a keyword is >= 2, then rule should fire.
{code}
declare GroupByString
	groupId : String
	groups : String[]
end

rule ""init words of my interest""
no-loop
when
then
	GroupByString grp = new GroupByString();
	grp.setGroupId(""wordGroup"");
	grp.setGroups(new String[]{""ciao"", ""bella""});
	insert(grp);
end

rule ""group by word and count if >=2 then ""
no-loop
when
	$group : GroupByString( groupId == ""wordGroup"")
	$word : String() from $group.groups
	accumulate ( $msg : Message( text str[startsWith] $word ) over window:time( 5m ) ;
				 $list : collectList( $msg ),
				 $count : count( $msg );
				 $count >= 2
				 ) 				 
then
	System.out.println(""group by "" + $word + "" count is ""+ $count + "" list: "" + $list);
	insert(new Integer($count.intValue()));
end
{code}

However trying to compile the KB with the kie-maven-plugin fails with this NPE and stacktrace (snippet):
{noformat}
java.lang.NullPointerException
	at org.drools.compiler.rule.builder.dialect.java.JavaAccumulateBuilder.buildExternalFunctionCall(JavaAccumulateBuilder.java:182)
	at org.drools.compiler.rule.builder.dialect.java.JavaAccumulateBuilder.build(JavaAccumulateBuilder.java:101)
	at org.drools.compiler.rule.builder.dialect.java.JavaAccumulateBuilder.build(JavaAccumulateBuilder.java:66)
	at org.drools.compiler.rule.builder.PatternBuilder.build(PatternBuilder.java:320)
	at org.drools.compiler.rule.builder.PatternBuilder.build(PatternBuilder.java:138)
	at org.drools.compiler.rule.builder.GroupElementBuilder.build(GroupElementBuilder.java:66)
	at org.drools.compiler.rule.builder.RuleBuilder.build(RuleBuilder.java:89)
	at org.drools.compiler.builder.impl.KnowledgeBuilderImpl.addRule(KnowledgeBuilderImpl.java:1652)
	at org.drools.compiler.builder.impl.KnowledgeBuilderImpl.compileRules(KnowledgeBuilderImpl.java:968)
{noformat}

I've also noticed the following 2 aspects:

1-/ If you use another operator instead of {{str startsWith}}, for instance you replace with the {{contains}} operators, it does compile the KB successfully. In this scenario would change the exercise to ""count Messages which _contains_ the preferred keyword"", but it works:
{code}
rule ""group by word and count if >=2 then ""
no-loop
when
	$group : GroupByString( groupId == ""wordGroup"")
	$word : String() from $group.groups
	accumulate ( $msg : Message( text contains $word ) over window:time( 5m ) ;
				 $list : collectList( $msg ),
				 $count : count( $msg );
				 $count >= 2
				 ) 				 
then
	System.out.println(""group by "" + $word + "" count is ""+ $count + "" list: "" + $list);
	insert(new Integer($count.intValue()));
end
{code}

2-/ If you use an hard-coded operand in the {{str startsWith}}, it works too. For instance if you hard-code the rule as:
{code}
rule ""group by word and count if >=2 then ""
no-loop
when
	accumulate ( $msg : Message( text str[startsWith] ""ciao"" ) over window:time( 5m ) ;
				 $list : collectList( $msg ),
				 $count : count( $msg );
				 $count >= 2
				 ) 				 
then
	insert(new Integer($count.intValue()));
end
{code}

It does not give NPE at KB build and executes as expected.


For my application it's okay to deal with the first option above, but anyway I thought worthy to report a JIRA. I will attach reproducer. Ciao",Major,Mario Fusco,,2014-08-13T08:19:43.000-0400,"str operator in 'accumulate', with operand from 'from', results in NPE at KB build",Resolved,bug,Bug
2016-09-15T08:02:03.000-0400,DROOLS-1286,Done,"Guided Decision Table: When adding a Condition BRL fragment it is not possible to enter a template key or value for an attribute on a domain object.

In the attached screen shot, when clicking pencil icon, nothing appear.
This is confirmed by both FireFox anc Chrome.
At that time, the following error is shown in browser's console.

[Chrome]
12:44:40 SEVERE [LogConfiguration] Exception caught: (TypeError) : Cannot read property 'indexOf' of null
 
[FireFox]
00:10:46 SEVERE [LogConfiguration] Exception caught: (TypeError) : b.indexOf is null",Major,Michael Anstis,,2016-09-14T23:53:12.000-0400,GDT editor: unable to specify Literal value or Template key for domain objects as Condition BRL fragment ,Resolved,bug,Bug
2016-09-15T07:02:56.000-0400,DROOLS-1287,Done,None,Major,Mario Fusco,,2016-09-15T04:35:30.000-0400,Incremental compilation doesn't take count of added/removed packages in KieBaseModel,Resolved,bug,Bug
2016-09-15T12:29:04.000-0400,DROOLS-1292,Done,None,Major,Mario Fusco,,2016-09-15T11:55:29.000-0400,Initialization of inner declaration in accumulate node is not thread safe,Resolved,bug,Bug
2016-09-15T10:29:13.000-0400,DROOLS-1285,Done,"In stream mode it is necessary to enforce flushing of path memories. However doing this on an unlinked path is a waste of time and moreover can causes a NPE in presence of a subnetwork like the following:

{code}
java.lang.NullPointerException
	at org.drools.core.phreak.RuleNetworkEvaluator.deleteChildLeftTuple(RuleNetworkEvaluator.java:725)
	at org.drools.core.phreak.RuleNetworkEvaluator.unlinkAndDeleteChildLeftTuple(RuleNetworkEvaluator.java:718)
	at org.drools.core.phreak.PhreakJoinNode.doLeftDeletes(PhreakJoinNode.java:418)
	at org.drools.core.phreak.PhreakJoinNode.doNode(PhreakJoinNode.java:47)
	at org.drools.core.phreak.RuleNetworkEvaluator.switchOnDoBetaNode(RuleNetworkEvaluator.java:519)
	at org.drools.core.phreak.RuleNetworkEvaluator.evalBetaNode(RuleNetworkEvaluator.java:505)
	at org.drools.core.phreak.RuleNetworkEvaluator.evalNode(RuleNetworkEvaluator.java:341)
	at org.drools.core.phreak.RuleNetworkEvaluator.innerEval(RuleNetworkEvaluator.java:301)
	at org.drools.core.phreak.RuleNetworkEvaluator.doRiaNode(RuleNetworkEvaluator.java:573)
	at org.drools.core.phreak.RuleNetworkEvaluator.evalBetaNode(RuleNetworkEvaluator.java:500)
	at org.drools.core.phreak.RuleNetworkEvaluator.evalNode(RuleNetworkEvaluator.java:341)
	at org.drools.core.phreak.RuleNetworkEvaluator.innerEval(RuleNetworkEvaluator.java:301)
	at org.drools.core.phreak.RuleNetworkEvaluator.outerEval(RuleNetworkEvaluator.java:136)
	at org.drools.core.phreak.RuleNetworkEvaluator.evaluateNetwork(RuleNetworkEvaluator.java:94)
	at org.drools.core.phreak.RuleExecutor.reEvaluateNetwork(RuleExecutor.java:194)
	at org.drools.core.phreak.RuleExecutor.evaluateNetworkAndFire(RuleExecutor.java:73)
	at org.drools.core.common.DefaultAgenda.fireNextItem(DefaultAgenda.java:969)
	at org.drools.core.common.DefaultAgenda.fireLoop(DefaultAgenda.java:1311)
	at org.drools.core.common.DefaultAgenda.fireAllRules(DefaultAgenda.java:1250)
	at org.drools.core.impl.StatefulKnowledgeSessionImpl.internalFireAllRules(StatefulKnowledgeSessionImpl.java:1356)
	at org.drools.core.impl.StatefulKnowledgeSessionImpl.fireAllRules(StatefulKnowledgeSessionImpl.java:1347)
	at org.drools.core.impl.StatefulKnowledgeSessionImpl.fireAllRules(StatefulKnowledgeSessionImpl.java:1328)
{code}",Major,Mario Fusco,,2016-09-14T06:51:54.000-0400,NPE caused by forced flushing of unlinked path in stream mode,Resolved,bug,Bug
2016-09-16T03:32:17.000-0400,DROOLS-1294,Done,"KModule post processor wherein createKieModule method implementation removes the drive name from the base directory url which causes the problem. So if we have base jetty temp dir path like C:\users\user\tem\jettytempfolder\webapp\web-inf\classes the below lines of code removes the ""C:\"" from the url which makes it invalid path and which in turn isnt recognized as classes file folder.",Major,Mario Fusco,,2016-09-15T12:59:55.000-0400,Root path of kjar module is incorrectly calculated under Windows for both spring and blueprint integration,Resolved,bug,Bug
2015-10-01T11:07:11.000-0400,DROOLS-934,Done,"Unit tests in drools-persistence-jpa don't work on DB2 database system because there isn't specified DB schema in tests. 

Things needed to be done: 
- hibernate.default_schema property set in persistence.xml
- schema should be set in PersistenceUtil, when creating data source",Minor,Petr Široký,,2015-10-01T07:54:01.000-0400,Persistence unit tests - DB2 default schema not specified,Resolved,bug,Bug
2015-08-20T13:10:10.000-0400,DROOLS-886,Done,"When you call kcontainer.updateToVersion() while running sliding window rules, you will the following Exception.
I tested it with master(6.4.0-SNAPSHOT), and I guess it includes the fix for  DROOLS-881 and DROOLS-883. However the issue still occurs.

{panel}
Exception in thread ""pool-23-thread-1"" java.lang.ClassCastException: org.drools.core.reteoo.WindowNode$WindowMemory cannot be cast to org.drools.core.reteoo.PathMemory
	at org.drools.core.phreak.AddRemoveRule.addRule(AddRemoveRule.java:85)
	at org.drools.core.reteoo.builder.ReteooRuleBuilder.addSubRule(ReteooRuleBuilder.java:190)
	at org.drools.core.reteoo.builder.ReteooRuleBuilder.addRule(ReteooRuleBuilder.java:136)
	at org.drools.core.reteoo.ReteooBuilder.addRule(ReteooBuilder.java:102)
	at org.drools.core.impl.KnowledgeBaseImpl.addRule(KnowledgeBaseImpl.java:1521)
	at org.drools.core.impl.KnowledgeBaseImpl.addRule(KnowledgeBaseImpl.java:1501)
	at org.drools.compiler.builder.impl.KnowledgeBuilderImpl.compileAllRules(KnowledgeBuilderImpl.java:966)
	at org.drools.compiler.builder.impl.CompositeKnowledgeBuilderImpl.buildRules(CompositeKnowledgeBuilderImpl.java:256)
	at org.drools.compiler.builder.impl.CompositeKnowledgeBuilderImpl.buildPackages(CompositeKnowledgeBuilderImpl.java:120)
	at org.drools.compiler.builder.impl.CompositeKnowledgeBuilderImpl.build(CompositeKnowledgeBuilderImpl.java:104)
	at org.drools.compiler.kie.builder.impl.KieContainerImpl.rebuildAll(KieContainerImpl.java:369)
	at org.drools.compiler.kie.builder.impl.KieContainerImpl.update(KieContainerImpl.java:207)
	at org.drools.compiler.kie.builder.impl.KieContainerImpl.updateToVersion(KieContainerImpl.java:128)
	at com.sample.CallKjarTest$1.run(CallKjarTest.java:45)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1145)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:615)
	at java.lang.Thread.run(Thread.java:745)
{panel}",Major,Mario Fusco,,2015-08-18T06:17:11.000-0400,ClassCastException when kcontainer.updateToVersion() with sliding window rule running (with fix for DROOLS-881 and DROOLS-883),Resolved,bug,Bug
2015-08-18T06:26:19.000-0400,DROOLS-885,Done,"ExecutorProviderImpl's ThreadPoolExecutor always run with one thread because of LinkedBlockingQueue.

http://docs.oracle.com/javase/7/docs/api/java/util/concurrent/ThreadPoolExecutor.html
{noformat}
2. Unbounded queues. Using an unbounded queue (for example a LinkedBlockingQueue without a predefined capacity) will cause new tasks to wait in the queue when all corePoolSize threads are busy. Thus, no more than corePoolSize threads will ever be created. (And the value of the maximumPoolSize therefore doesn't have any effect.) This may be appropriate when each task is completely independent of others, so tasks cannot affect each others execution; for example, in a web page server. While this style of queuing can be useful in smoothing out transient bursts of requests, it admits the possibility of unbounded work queue growth when commands continue to arrive on average faster than they can be processed. 
{noformat}

Sending a PR with a test case and a fix proposal.
",Major,Mario Fusco,,2015-08-18T04:13:59.000-0400,ExecutorProviderImpl's ThreadPoolExecutor always run with one thread,Closed,bug,Bug
