resolved_date,issue_id,resolution,description,priority,assignee,assignee_username,created_date,summary,status,mapped_type,type
2014-05-30T14:32:20.000+0000,DERBY-6545,Fixed,"According to the 2011 edition of the SQL Standard, the only alterations allowed on identity columns are the following:

1) changing the identity properties of the column

2) causing the column to cease to be an identity column

This is described in part 2, section 11.2 (alter column definition), syntax rule 6. However, Derby allows you to add a default to an identity column. It's clear from the CREATE TABLE syntax that a column can't both have a default and be an identity column. A side-effect of using ALTER TABLE to add a default to an identity column is this: the column ceases to be an identity column. The following script output shows this Derby behavior:

{noformat}
ij version 10.11
ij> connect 'jdbc:derby:memory:db;create=true';
ij> create table t1_01
(
    a int generated always as identity ( start with 10, increment by 20 ),
    b int
);
0 rows inserted/updated/deleted
ij> -- should not succeed but does
alter table t1_01 alter column a default 99;
0 rows inserted/updated/deleted
ij> mainline (1.8) > runsql zzz
ij version 10.11
ij> connect 'jdbc:derby:memory:db;create=true';
ij> create table t1_01
(
    a int generated always as identity ( start with 10, increment by 20 )
);
0 rows inserted/updated/deleted
ij> select c.autoincrementvalue, c.autoincrementstart, c.autoincrementinc, c.columndefault
from sys.syscolumns c, sys.systables t
where c.referenceid = t.tableid
and t.tablename = 'T1_01';
AUTOINCREMENTVALUE  |AUTOINCREMENTSTART  |AUTOINCREMENTINC    |COLUMNDEFAULT  
------------------------------------------------------------------------------
10                  |10                  |20                  |NULL           

1 row selected
ij> -- should not succeed but does
alter table t1_01 alter column a default 99;
0 rows inserted/updated/deleted
ij> select c.autoincrementvalue, c.autoincrementstart, c.autoincrementinc, c.columndefault
from sys.syscolumns c, sys.systables t
where c.referenceid = t.tableid
and t.tablename = 'T1_01';
AUTOINCREMENTVALUE  |AUTOINCREMENTSTART  |AUTOINCREMENTINC    |COLUMNDEFAULT  
------------------------------------------------------------------------------
NULL                |NULL                |NULL                |99             

1 row selected
{noformat}

Fixing this deviation from the Standard will create a backward incompatibility. However, it is hard to imagine that any production application relies on this deviation. This is the sort of schema evolution which one tests out in the laboratory or resorts to during an application upgrade. A judicious use of RENAME COLUMN and ALTER TABLE should provide a usable workaround.

For that reason, I think that we should correct this deviation.",Major,Richard N. Hillegas,,2014-04-17T19:16:36.000+0000,Should not be able to add a default to an identity column,Closed,bug,Bug
2014-06-06T20:07:01.000+0000,DERBY-6504,Fixed,"Users have reported databases that will not boot with stack traces showing:
Caused by: java.lang.ArrayIndexOutOfBoundsException
at java.lang.System.arraycopy(Native Method)
at org.apache.derby.impl.store.raw.data.AllocPage.ReadContainerInfo(Unknown Source)
at org.apache.derby.impl.store.raw.data.FileContainer.readHeader(Unknown Source)

I suggest the code be changed to catch the out of bounds and turn it
into a StandardException and include as much runtime information as
possible so that the underlying problem can be diagnosed.  Information
should include sizes of both arrays, the amount of data being copied (""N""),
and possibly a hex dump of the source array.
",Major,Myrna van Lunteren,,2014-03-10T23:54:57.000+0000,change AllocPage.ReadContainerInfo to catch ArrayIndexOutOfBoundsException and turn it into Derby error.,Closed,bug,Bug
2014-05-19T17:53:19.000+0000,DERBY-6553,Fixed,"I'm seeing this on trunk:

{noformat}
ij version 10.11
ij> connect 'jdbc:derby:memory:db;create=true';
ij> create table t1(x int, y int, z int);
0 rows inserted/updated/deleted
ij> create table t2(x int, y int, z int);
0 rows inserted/updated/deleted
ij> create sequence seq;
0 rows inserted/updated/deleted
ij> values next value for seq;
1          
-----------
-2147483648

1 row selected
ij> create trigger tr1 after insert on t1 insert into t2(x) values (next value for seq);
ERROR 40XT8: An internal error was identified by RawStore module. Internal state detail from the transaction is as follows: savedEndStatus = 0
needSync = false
justCreated = false
myGlobalId = null
myId = null
state = 0
inComplete = null
seenUpdates = false
inPostCommitProcessing = false
logStart = null
logLast = null
recoveryTransaction = false
postCompleteMode = false
sanityCheck_xaclosed = false
transName = UserTransaction
readOnly = false
flush_log_on_xact_end = true
backupBlocked = false
dontWaitForLocks = false
{noformat}",Major,None,,2014-04-25T10:15:55.000+0000,Sequence generator makes CREATE TRIGGER fail with internal error,Closed,bug,Bug
2014-10-06T16:40:34.000+0000,DERBY-6247,Fixed,"updatelocksJDBC30 test failed intermittently  in nightly regression tests, trunk, ibm16
http://people.apache.org/~myrnavl/derby_test_results/main/windows/testlog/ibm16/1488447-derbyall_diff.txt

********* Diff file derbyall/encryptionAll/storemats/storemats/updatelocksJDBC30.diff
*** Start: updatelocksJDBC30 jdk1.6.0 storemats:storemats 2013-05-31 19:48:20 ***
15110d15109
< APP     |UserTransaction|ROW     |1   |U   |A           |(1,7)     |GRANT|ACTIVE  
15112a15112
> APP     |UserTransaction|ROW     |2   |U   |A           |(1,7)     |GRANT|ACTIVE  
15125d15124
< APP     |UserTransaction|ROW     |1   |U   |A           |(1,7)     |GRANT|ACTIVE  
15129a15129
> APP     |UserTransaction|ROW     |2   |U   |A           |(1,7)     |GRANT|ACTIVE  
15138d15137
< APP     |UserTransaction|ROW     |1   |U   |A           |(1,7)     |GRANT|ACTIVE  
15142a15142
> APP     |UserTransaction|ROW     |2   |U   |A           |(1,7)     |GRANT|ACTIVE  
Test Failed.
*** End:   updatelocksJDBC30 jdk1.6.0 storemats:storemats 2013-05-31 19:48:32 ***

",Major,Myrna van Lunteren,,2013-06-05T17:04:39.000+0000,updatelocksJDBC30 test failing in nightly regression tests,Closed,bug,Bug
2014-10-03T19:35:45.000+0000,DERBY-6342,Fixed,"Don't think this failure has been reported before.

The url for failure is http://people.apache.org/~myrnavl/derby_test_results/v10_10/windows/testlog/weme6.2/1520721-suites.All_diff.txt

1) testConstraintDrops(org.apache.derbyTesting.functionTests.tests.lang.ConglomerateSharingTest)junit.framework.AssertionFailedError: Error 23505 should have been caused by index/constraint 'DROPC_UIX2' but 'DROPC_UIX2' did not appear in the following error message: ""The statement was aborted because it would have caused a duplicate key value in a unique or primary key constraint or unique index identified by 'DROPC_UC1' defined on 'DROPC_T2'.""
	at org.apache.derbyTesting.functionTests.tests.lang.ConglomerateSharingTest.checkStatementError(ConglomerateSharingTest.java:762)
	at org.apache.derbyTesting.functionTests.tests.lang.ConglomerateSharingTest.testConstraintDrops(ConglomerateSharingTest.java:272)
	at java.lang.reflect.AccessibleObject.invokeV(AccessibleObject.java:195)
	at org.apache.derbyTesting.junit.BaseTestCase.runBare(BaseTestCase.java:117)
	at org.apache.derbyTesting.junit.BaseJDBCTestCase.runBareOverridable(BaseJDBCTestCase.java:442)
	at org.apache.derbyTesting.junit.BaseJDBCTestCase.runBare(BaseJDBCTestCase.java:459)
	at junit.extensions.TestDecorator.basicRun(TestDecorator.java:24)
	at junit.extensions.TestSetup$1.protect(TestSetup.java:21)
	at junit.extensions.TestSetup.run(TestSetup.java:25)
	at org.apache.derbyTesting.junit.BaseTestSetup.run(BaseTestSetup.java:57)",Major,Knut Anders Hatlen,,2013-09-09T18:33:30.000+0000,failure in testConstraintDrops(org.apache.derbyTesting.functionTests.lang.ConglomerateSharingTest)junit.framework.AssertionFailedError: Error 23505 should have been caused by index/constraint...,Closed,bug,Bug
2014-06-26T21:18:15.000+0000,DERBY-6552,Fixed,"We simplified and cleaned up the public api in 10.11. Now, however, we've lost the javadoc for methods which customers may need to use. For instance, ClientDataSource contains a method called setSsl() which is inherited from ClientBaseDataSourceRoot. But since ClientBaseDataSourceRoot doesn't appear in the public api, there's no method header comment to consult.",Major,Dag H. Wanvik,,2014-04-24T15:05:25.000+0000,The public api includes methods inherited from superclasses which aren't in the public api and so have no javadoc comments,Closed,bug,Bug
2014-10-10T17:50:37.000+0000,DERBY-6440,Fixed,"I noticed during a run of suites.All that one database instance never got garbage collected, even after it had been shut down. It turned out it could not get garbage collected because it was still referenced from the static HashMap _connections in ForeignTableVTI. Looking closer at ForeignTableVTI, it looks as if it only calls put() and get() on the HashMap, never remove(), so its memory footprint will keep increasing as it is used.

It would be good to have some way (preferably automatic) of releasing the resources held by ForeignTableVTI when they are no longer needed.",Major,Richard N. Hillegas,,2013-12-23T18:25:18.000+0000,Connections opened by ForeignTableVTI never get released,Closed,bug,Bug
2014-05-05T13:15:36.000+0000,DERBY-6544,Fixed,"The following error surfaced in the nightly tests on a windows machine with a Swedish locale. See http://download.java.net/javadesktop/derby/request_5589934/

{noformat}
    junit.framework.AssertionFailedError: Column value mismatch @ column '1', row 1:
    Expected: >en<
    Found:    >sv<
	at org.apache.derbyTesting.junit.JDBC.assertRowInResultSet(JDBC.java:1303)
	at org.apache.derbyTesting.junit.JDBC.assertRowInResultSet(JDBC.java:1215)
	at org.apache.derbyTesting.junit.JDBC.assertFullResultSetMinion(JDBC.java:1102)
	at org.apache.derbyTesting.junit.JDBC.assertFullResultSet(JDBC.java:1025)
	at org.apache.derbyTesting.junit.JDBC.assertFullResultSet(JDBC.java:982)
	at org.apache.derbyTesting.junit.JDBC.assertFullResultSet(JDBC.java:940)
	at org.apache.derbyTesting.functionTests.tests.lang.LuceneSupportTest.testCreateAndQueryIndex(LuceneSupportTest.java:75)
	at org.apache.derbyTesting.junit.BaseTestCase.runBare(BaseTestCase.java:118)
	at org.apache.derbyTesting.junit.BaseJDBCTestCase.runBareOverridable(BaseJDBCTestCase.java:440)
	at org.apache.derbyTesting.junit.BaseJDBCTestCase.runBare(BaseJDBCTestCase.java:457)
	at junit.extensions.TestDecorator.basicRun(TestDecorator.java:24)
	at junit.extensions.TestSetup$1.protect(TestSetup.java:21)
	at junit.extensions.TestSetup.run(TestSetup.java:25)
	at junit.extensions.TestDecorator.basicRun(TestDecorator.java:24)
	at junit.extensions.TestSetup$1.protect(TestSetup.java:21)
	at junit.extensions.TestSetup.run(TestSetup.java:25)
{noformat}
",Major,Richard N. Hillegas,,2014-04-16T12:10:50.000+0000,Non-english locale flunks LuceneSupportTest,Closed,bug,Bug
2014-10-14T02:07:44.000+0000,DERBY-6227,Fixed," When working on DERBY-5840, I noticed that GroupedAggregateResultSet would do duplicate elimination by comparing the java.lang.String representation of the values. With territory-based collation, it is possible that two values that have different java.lang.String representation should be considered duplicates, and this logic will produce incorrect results.

Example:

ij version 10.10
ij> connect 'jdbc:derby:memory:db;territory=en_US;collation=TERRITORY_BASED:PRIMARY;create=true';
ij> create table t(i int, s varchar(10));
0 rows inserted/updated/deleted
ij> insert into t values (1, 'a'), (1, 'a'), (2, 'b'), (2, 'B'), (3, 'a'), (3, 'A'), (3, 'b'), (3, 'B'), (3, 'c');
9 rows inserted/updated/deleted
ij> select distinct s from t;
S         
----------
b         
a         
c         

3 rows selected
ij> select i, count(distinct s) from t group by i;
I          |2          
-----------------------
1          |1          
2          |2          
3          |5          

3 rows selected

I would have expected the last query to return

(1, 1)
(2, 1)
(3, 3)",Major,Knut Anders Hatlen,,2013-05-24T11:26:12.000+0000,Distinct aggregates don't work well with territory-based collation,Closed,bug,Bug
2014-10-07T16:29:41.000+0000,DERBY-6543,Fixed,"If a trigger action references a transition variable and has whitespace around the period sign that separates the transition variable name from the column name, it fails with a syntax error.

For example:

{noformat}
ij> create table t1(x int);
0 rows inserted/updated/deleted
ij> create table t2(x int);
0 rows inserted/updated/deleted
ij> --fails
create trigger tr1 after insert on t1 referencing new as new
for each row insert into t1 select x from t2 where x = new . x;
ERROR 42X01: Syntax error: Encountered ""x"" at line 1, column 150.
Issue the 'help' command for general information on IJ command syntax.
Any unrecognized commands are treated as potential SQL commands and executed directly.
Consult your DBMS server reference documentation for details of the SQL syntax supported by your server.
ij> --succeeds
create trigger tr2 after insert on t1 referencing new as new
for each row insert into t1 select x from t2 where x = new.x;
0 rows inserted/updated/deleted
{noformat}

The only difference between the failing trigger definition and the successful one, is that the former says ""new . x"" and the latter ""new.x"".

Both should succeed.",Major,Knut Anders Hatlen,,2014-04-16T09:25:01.000+0000,Syntax error when reference to transition variable has whitespace around it,Closed,bug,Bug
2014-10-08T18:06:00.000+0000,DERBY-6502,Fixed,"The following error in OnlineCompressTest appeared in the nightly test run on the 10.11 trunk. See http://download.java.net/javadesktop/derby/request_5588473/javadb-task-3816823.html

********* Diff file derbyall/storeall/storemore/OnlineCompressTest.diff
*** Start: OnlineCompressTest jdk1.8.0_05 storeall:storemore 2014-03-07 13:25:17 ***
34 del
< Executing test: delete all rows case succeeded.
35 del
< Executing test: end deleteAllRows,4000 row test.
36 del
< Executing test: begin deleteAllRows,4000 row test, create = false.
37 del
< Executing test: no delete case complete.
38 del
< Executing test: delete all rows case succeeded.
39 del
< Executing test: end deleteAllRows,4000 row test.
40 del
< Executing test: begin checkPurgePhase4000 row test, create = false.
41 del
< Executing test: end checkPurgePhase4000 row test.
42 del
< Ending test: test1
43 del
< Beginning test: test3
44 del
< Executing test: begin deleteAllRows,1 row test, create = true.
45 del
< Executing test: no delete case complete.
46 del
< Executing test: delete all rows case succeeded.
47 del
< Executing test: end deleteAllRows,1 row test.
48 del
< Executing test: begin deleteAllRows,1 row test, create = false.
49 del
< Executing test: no delete case complete.
50 del
< Executing test: delete all rows case succeeded.
51 del
< Executing test: end deleteAllRows,1 row test.
52 del
< Executing test: begin checkPurgePhase1 row test, create = false.
53 del
< Executing test: end checkPurgePhase1 row test.
54 del
< Executing test: begin deleteAllRows,2 row test, create = true.
55 del
< Executing test: no delete case complete.
56 del
< Executing test: delete all rows case succeeded.
57 del
< Executing test: end deleteAllRows,2 row test.
58 del
< Executing test: begin deleteAllRows,2 row test, create = false.
59 del
< Executing test: no delete case complete.
60 del
< Executing test: delete all rows case succeeded.
61 del
< Executing test: end deleteAllRows,2 row test.
62 del
< Executing test: begin checkPurgePhase2 row test, create = false.
63 del
< Executing test: end checkPurgePhase2 row test.
64 del
< Executing test: begin deleteAllRows,50 row test, create = true.
65 del
< Executing test: no delete case complete.
66 del
< Executing test: delete all rows case succeeded.
67 del
< Executing test: end deleteAllRows,50 row test.
68 del
< Executing test: begin deleteAllRows,50 row test, create = false.
69 del
< Executing test: no delete case complete.
70 del
< Executing test: delete all rows case succeeded.
71 del
< Executing test: end deleteAllRows,50 row test.
72 del
< Executing test: begin checkPurgePhase50 row test, create = false.
73 del
< Executing test: end checkPurgePhase50 row test.
74 del
< Ending test: test3
75 del
< Beginning test: test5
76 del
< Executing test: begin test5: 2000 row test.
77 del
< Executing test: end test5: 2000 row test.
78 del
< Executing test: begin test5: 10000 row test.
79 del
< Executing test: end test5: 10000 row test.
80 del
< Ending test: test5
81 del
< Beginning test: test6
82 del
< Executing test: no delete case complete.
83 del
< Executing test: delete all rows case succeeded.
84 del
< Executing test: end simple deleteAllRows,104000 row test.
85 del
< Ending test: test6
86 del
< Beginning test: test7
87 del
< Executing test: delete rows case succeeded.
88 del
< Ending test: test7
88 add
> ERROR 38000: The exception 'java.sql.SQLException: A lock could not be obtained within the time requested' was thrown while evaluating an expression.
> ERROR 40XL1: A lock could not be obtained within the time requested
> java.sql.SQLException: The exception 'java.sql.SQLException: A lock could not be obtained within the time requested' was thrown while evaluating an expression.
> Caused by: ERROR 38000: The exception 'java.sql.SQLException: A lock could not be obtained within the time requested' was thrown while evaluating an expression.
> 	... 15 more
> Caused by: java.sql.SQLException: A lock could not be obtained within the time requested
> 	... 8 more
> Caused by: ERROR 40XL1: A lock could not be obtained within the time requested
> 	... 21 more
Test Failed.
*** End:   OnlineCompressTest jdk1.8.0_05 storeall:storemore 2014-03-07 13:25:35 ***
------------------------------------------------------

",Major,Myrna van Lunteren,,2014-03-07T13:33:18.000+0000,Failure in OnlineCompressTest,Closed,bug,Bug
2014-05-05T11:37:18.000+0000,DERBY-6410,Fixed,"When launching derby bundled with glassfish4 on a substed drive derby fails to startup and logs the following into the derby.log:

{code}
Fri Nov 08 10:30:34 CET 2013 : Sicherheitsmanager mit einfacher Server-Sicherheitsrichtlinie installiert.
java.lang.reflect.InvocationTargetException
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(Unknown Source)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(Unknown Source)
	at java.lang.reflect.Method.invoke(Unknown Source)
	at com.sun.enterprise.admin.cli.optional.DerbyControl.invokeNetworkServerControl(DerbyControl.java:158)
	at com.sun.enterprise.admin.cli.optional.DerbyControl.main(DerbyControl.java:245)
Caused by: java.lang.ExceptionInInitializerError
	at java.lang.Class.forName0(Native Method)
	at java.lang.Class.forName(Unknown Source)
	at org.apache.derby.impl.drda.NetworkServerControlImpl.startNetworkServer(Unknown Source)
	at org.apache.derby.impl.drda.NetworkServerControlImpl.blockingStart(Unknown Source)
	at org.apache.derby.impl.drda.NetworkServerControlImpl.executeWork(Unknown Source)
	at org.apache.derby.drda.NetworkServerControl.main(Unknown Source)
	... 6 more
Caused by: java.lang.ClassCastException: java.nio.file.FileSystemException cannot be cast to java.lang.RuntimeException
	at org.apache.derby.iapi.services.io.FileUtil.limitAccessToOwnerViaACLs(Unknown Source)
	at org.apache.derby.iapi.services.io.FileUtil.limitAccessToOwner(Unknown Source)
	at org.apache.derby.impl.services.stream.SingleStream.PBmakeFileHPW(Unknown Source)
	at org.apache.derby.impl.services.stream.SingleStream.run(Unknown Source)
	at java.security.AccessController.doPrivileged(Native Method)
	at org.apache.derby.impl.services.stream.SingleStream.makeFileHPW(Unknown Source)
	at org.apache.derby.impl.services.stream.SingleStream.createDefaultStream(Unknown Source)
	at org.apache.derby.impl.services.stream.SingleStream.makeStream(Unknown Source)
	at org.apache.derby.impl.services.stream.SingleStream.boot(Unknown Source)
	at org.apache.derby.impl.services.monitor.BaseMonitor.boot(Unknown Source)
	at org.apache.derby.impl.services.monitor.TopService.bootModule(Unknown Source)
	at org.apache.derby.impl.services.monitor.BaseMonitor.startModule(Unknown Source)
	at org.apache.derby.iapi.services.monitor.Monitor.startSystemModule(Unknown Source)
	at org.apache.derby.impl.services.monitor.BaseMonitor.runWithState(Unknown Source)
	at org.apache.derby.impl.services.monitor.FileMonitor.<init>(Unknown Source)
	at org.apache.derby.iapi.services.monitor.Monitor.startMonitor(Unknown Source)
	at org.apache.derby.iapi.jdbc.JDBCBoot.boot(Unknown Source)
	at org.apache.derby.jdbc.EmbeddedDriver.boot(Unknown Source)
	at org.apache.derby.jdbc.EmbeddedDriver.<clinit>(Unknown Source)
	... 12 more
{code}

Derby was started via the glassfish command:
{code}
$ asadmin start-database
{code}

The asadmin command only fails if it is launched from a substed windows drive. The substed drive was created with the following command:
{code}
$ subst d: c:\d
{code}

When derby is started from drive 'C' everything is fine.",Minor,Knut Anders Hatlen,,2013-11-08T10:02:18.000+0000,ClassCastException when launching derby from windows subst drive,Closed,bug,Bug
